ncppb_number	identifier_raw	identifier_normalized	identifier_type	clause_type	clause_order	source_start	source_end	normalization_status	validation_status	identifier_strength	risk_level	search_eligible	review_reason	collision_strain_count	collision_strains
NCPPB 889	B323	B323	isolate_code	isolated_by	2	102	106	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 889
NCPPB 891	A.C. Hayward B337	ACHAYWARDB337	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 891
NCPPB 891	B337	B337	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 891
NCPPB 892	A.C. Hayward B349	ACHAYWARDB349	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 892
NCPPB 892	B349	B349	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 892
NCPPB 893	A.C. Hayward B343	ACHAYWARDB343	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 893
NCPPB 893	B343	B343	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 893
NCPPB 895	LMG 8714	LMG8714	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 895
NCPPB 895	A.C. Hayward B370	ACHAYWARDB370	source_reference_raw	isolated_by	2	79	96	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 895
NCPPB 895	B370	B370	isolate_code	isolated_by	2	92	96	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 895
NCPPB 896	B462	B462	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 896
NCPPB 896	ATCC 33196	ATCC33196	collection_number	collection_list	2	69	79	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 896
NCPPB 896	LMG 483	LMG483	collection_number	collection_list	2	81	88	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 896
NCPPB 896	ex P. Baudin	EXPBAUDIN	source_reference_raw	isolated_by	3	118	130	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 896
NCPPB 897	B463	B463	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 897
NCPPB 897	ex P. Baudin	EXPBAUDIN	source_reference_raw	isolated_by	2	57	69	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 897
NCPPB 899	A.C. Hayward B377	ACHAYWARDB377	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 899
NCPPB 899	B377	B377	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 899
NCPPB 900	A.C. Hayward B386	ACHAYWARDB386	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 900
NCPPB 900	B386	B386	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 900
NCPPB 901	B406	B406	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 901
NCPPB 901	ex N.B. Kulkarni	EXNBKULKARNI	source_reference_raw	source_of_isolate	2	59	75	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 901
NCPPB 902	B454	B454	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 902
NCPPB 902	ex N. Shanmuganathan	EXNSHANMUGANATHAN	source_reference_raw	source_of_isolate	2	59	79	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 902
NCPPB 916	B136	B136	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 916
NCPPB 917	A.C. Hayward B130	ACHAYWARDB130	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 917
NCPPB 917	B130	B130	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 917
NCPPB 918	A.C. Hayward B373	ACHAYWARDB373	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 918
NCPPB 918	B373	B373	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 918
NCPPB 922	B499	B499	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 922
NCPPB 922	ex P. Baudin 1213A	EXPBAUDIN1213A	source_reference_raw	isolated_by	2	57	75	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 922
NCPPB 922	1213A	1213A	isolate_code	isolated_by	2	70	75	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 922
NCPPB 923	B495	B495	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 923
NCPPB 923	ex H.T. Brodrick A13a	EXHTBRODRICKA13A	source_reference_raw	isolated_by	2	57	78	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 923
NCPPB 923	A13a	A13A	isolate_code	isolated_by	2	74	78	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 923
NCPPB 924	B497	B497	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 924
NCPPB 924	ex H.T. Brodrick A26	EXHTBRODRICKA26	source_reference_raw	isolated_by	2	57	77	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 924
NCPPB 924	A26	A26	isolate_code	isolated_by	2	74	77	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 924
NCPPB 926	B494	B494	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 926
NCPPB 926	ex H.T. Brodrick A12	EXHTBRODRICKA12	source_reference_raw	isolated_by	2	57	77	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 926
NCPPB 926	A12	A12	isolate_code	isolated_by	2	74	77	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 926
NCPPB 935	ATCC 19313	ATCC19313	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 935
NCPPB 935	ICMP 5726	ICMP5726	collection_number	collection_list	1	53	62	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 935
NCPPB 935	ICPB XC 12	ICPBXC12	collection_number	collection_list	1	64	74	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 935
NCPPB 935	LMG 689	LMG689	collection_number	collection_list	1	76	83	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 935
NCPPB 935	CFBP 1159	CFBP1159	collection_number	collection_list	1	85	94	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 935
NCPPB 935	ex P.W. Miller 5262	EXPWMILLER5262	source_reference_raw	source_of_isolate	2	126	145	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 935
NCPPB 936	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 936
NCPPB 937	ATCC 13462	ATCC13462	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 937
NCPPB 937	ICMP 574	ICMP574	collection_number	collection_list	1	53	61	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 937
NCPPB 937	ex C.E. Williamson	EXCEWILLIAMSON	source_reference_raw	isolated_by	2	91	109	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 937
NCPPB 937	ex Netherlands	EXNETHERLANDS	source_reference_raw	source_of_isolate	3	141	155	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 937
NCPPB 938	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 938
NCPPB 939	ICMP 453	ICMP453	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 939
NCPPB 939	LMG 733	LMG733	collection_number	collection_list	1	51	58	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 939
NCPPB 939	DSM 19143	DSM19143	collection_number	collection_list	1	60	69	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 939
NCPPB 939	ex W.H. Burkholder XH5	EXWHBURKHOLDERXH5	source_reference_raw	isolated_by	2	99	121	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 939
NCPPB 939	XH5	XH5	isolate_code	isolated_by	2	118	121	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 939
NCPPB 940	ATCC 19318	ATCC19318	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 940
NCPPB 940	ICMP 579	ICMP579	collection_number	collection_list	1	53	61	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 940
NCPPB 940	ex J. Niederhauser	EXJNIEDERHAUSER	source_reference_raw	isolated_by	2	91	109	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 940
NCPPB 941	ICMP 102	ICMP102	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 941
NCPPB 941	LMG 922	LMG922	collection_number	collection_list	1	51	58	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 941
NCPPB 941	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	2	88	106	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 941
NCPPB 942	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 942
NCPPB 969	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 969
NCPPB 970	ex H.H. Thornberry 1-49	EXHHTHORNBERRY149	source_reference_raw	isolated_by	1	29	52	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 970
NCPPB 971	ICMP 318	ICMP318	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 971
NCPPB 971	LMG 758	LMG758	collection_number	collection_list	1	51	58	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 971
NCPPB 971	ex P.A. Ark 1	EXPAARK1	source_reference_raw	isolated_by	2	88	101	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 971
NCPPB 972	ex P.A. Ark 2	EXPAARK2	source_reference_raw	isolated_by	1	29	42	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 972
NCPPB 973	ATCC 19319	ATCC19319	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 973
NCPPB 973	ICMP 5752	ICMP5752	collection_number	collection_list	1	53	62	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 973
NCPPB 973	LMG 876	LMG876	collection_number	collection_list	1	64	71	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 973
NCPPB 973	DSM 18974	DSM18974	collection_number	collection_list	1	73	82	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 973
NCPPB 973	CFBP 1155	CFBP1155	collection_number	collection_list	1	84	93	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 973
NCPPB 973	ex C.S. Reddy	EXCSREDDY	source_reference_raw	isolated_by	2	123	136	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 973
NCPPB 974	ex Z. Patrick	EXZPATRICK	source_reference_raw	isolated_by	1	29	42	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 974
NCPPB 974	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	source_of_isolate	2	74	92	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 974
NCPPB 975	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 975
NCPPB 976	ATCC 19320	ATCC19320	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 976
NCPPB 976	ICMP 336	ICMP336	collection_number	collection_list	1	53	61	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 976
NCPPB 976	LMG 937	LMG937	collection_number	collection_list	1	63	70	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 976
NCPPB 976	CFBP 2538	CFBP2538	collection_number	collection_list	1	72	81	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 976
NCPPB 976	ex N.A. Brown	EXNABROWN	source_reference_raw	isolated_by	2	111	124	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 976
NCPPB 976	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	source_of_isolate	3	156	174	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 976
NCPPB 983	ATCC 13460	ATCC13460	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 983
NCPPB 983	ICMP 437	ICMP437	collection_number	collection_list	1	53	61	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 983
NCPPB 983	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	2	91	109	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 983
NCPPB 984	ex S. Dombroff Oregan 5401	EXSDOMBROFFOREGAN5401	source_reference_raw	isolated_by	1	29	55	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 984
NCPPB 985	ATCC 23379	ATCC23379	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 985
NCPPB 985	LMG 7399	LMG7399	collection_number	collection_list	1	53	61	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 985
NCPPB 985	CFBP 7666	CFBP7666	collection_number	collection_list	1	63	72	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 985
NCPPB 985	P.A. Ark	PAARK	source_reference_raw	isolated_by	2	102	110	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 985
NCPPB 986	ex P.A. Ark Cardona 2	EXPAARKCARDONA2	source_reference_raw	isolated_by	1	29	50	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 986
NCPPB 987	ATCC 9653	ATCC9653	collection_number	collection_list	1	41	50	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 987
NCPPB 987	LMG 7411	LMG7411	collection_number	collection_list	1	52	60	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 987
NCPPB 987	ICMP 454	ICMP454	collection_number	collection_list	1	62	70	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 987
NCPPB 987	ex W.H. Burkholder XH6	EXWHBURKHOLDERXH6	source_reference_raw	isolated_by	2	100	122	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 987
NCPPB 987	XH6	XH6	isolate_code	isolated_by	2	119	122	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 987
NCPPB 989	ATCC 13461	ATCC13461	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 989
NCPPB 989	VKM B-618	VKMB618	collection_number	collection_list	1	53	62	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 989
NCPPB 989	ICMP 451	ICMP451	collection_number	collection_list	1	64	72	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 989
NCPPB 989	LMG 7416	LMG7416	collection_number	collection_list	1	74	82	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 989
NCPPB 989	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	2	113	131	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 989
