query_id	ncppb_number	query_track	query_tier	identifier_raw	identifier_normalized	identifier_type	identifier_strength	expected_genus	retrieval_strategy	query_variants_json	local_match_variants_json	ncbi_database	query_term	page_size	max_records
5b2b0bdcf6162c9957b2	NCPPB 1975	ncppb_number	exact_full_identifier	NCPPB 1975	NCPPB1975	ncppb_number	primary	Stenotrophomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 1975"",""NCPPB1975"",""NCPPB:1975""]"	"[""NCPPB 1975"",""NCPPB1975"",""NCPPB:1975""]"	biosample	"(""NCPPB 1975""[Text Word] OR ""NCPPB1975""[Text Word] OR ""NCPPB:1975""[Text Word])"	100	500
9ecd8010c9207310af4d	NCPPB 1981	ncppb_number	exact_full_identifier	NCPPB 1981	NCPPB1981	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 1981"",""NCPPB1981"",""NCPPB:1981""]"	"[""NCPPB 1981"",""NCPPB1981"",""NCPPB:1981""]"	biosample	"(""NCPPB 1981""[Text Word] OR ""NCPPB1981""[Text Word] OR ""NCPPB:1981""[Text Word])"	100	500
b686998d9285a3908faa	NCPPB 2005	ncppb_number	exact_full_identifier	NCPPB 2005	NCPPB2005	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2005"",""NCPPB2005"",""NCPPB:2005""]"	"[""NCPPB 2005"",""NCPPB2005"",""NCPPB:2005""]"	biosample	"(""NCPPB 2005""[Text Word] OR ""NCPPB2005""[Text Word] OR ""NCPPB:2005""[Text Word])"	100	500
400f232619a262ca344a	NCPPB 2011	ncppb_number	exact_full_identifier	NCPPB 2011	NCPPB2011	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2011"",""NCPPB2011"",""NCPPB:2011""]"	"[""NCPPB 2011"",""NCPPB2011"",""NCPPB:2011""]"	biosample	"(""NCPPB 2011""[Text Word] OR ""NCPPB2011""[Text Word] OR ""NCPPB:2011""[Text Word])"	100	500
95567d1a1b37b17f21a5	NCPPB 2016	ncppb_number	exact_full_identifier	NCPPB 2016	NCPPB2016	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2016"",""NCPPB2016"",""NCPPB:2016""]"	"[""NCPPB 2016"",""NCPPB2016"",""NCPPB:2016""]"	biosample	"(""NCPPB 2016""[Text Word] OR ""NCPPB2016""[Text Word] OR ""NCPPB:2016""[Text Word])"	100	500
4a180f14823a44fecffd	NCPPB 2031	ncppb_number	exact_full_identifier	NCPPB 2031	NCPPB2031	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2031"",""NCPPB2031"",""NCPPB:2031""]"	"[""NCPPB 2031"",""NCPPB2031"",""NCPPB:2031""]"	biosample	"(""NCPPB 2031""[Text Word] OR ""NCPPB2031""[Text Word] OR ""NCPPB:2031""[Text Word])"	100	500
5b9e8a3f47b4adc490c6	NCPPB 2044	ncppb_number	exact_full_identifier	NCPPB 2044	NCPPB2044	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2044"",""NCPPB2044"",""NCPPB:2044""]"	"[""NCPPB 2044"",""NCPPB2044"",""NCPPB:2044""]"	biosample	"(""NCPPB 2044""[Text Word] OR ""NCPPB2044""[Text Word] OR ""NCPPB:2044""[Text Word])"	100	500
952bd690e7114a79d9ae	NCPPB 2057	ncppb_number	exact_full_identifier	NCPPB 2057	NCPPB2057	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2057"",""NCPPB2057"",""NCPPB:2057""]"	"[""NCPPB 2057"",""NCPPB2057"",""NCPPB:2057""]"	biosample	"(""NCPPB 2057""[Text Word] OR ""NCPPB2057""[Text Word] OR ""NCPPB:2057""[Text Word])"	100	500
6e69f657ed06071e7235	NCPPB 2058	ncppb_number	exact_full_identifier	NCPPB 2058	NCPPB2058	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2058"",""NCPPB2058"",""NCPPB:2058""]"	"[""NCPPB 2058"",""NCPPB2058"",""NCPPB:2058""]"	biosample	"(""NCPPB 2058""[Text Word] OR ""NCPPB2058""[Text Word] OR ""NCPPB:2058""[Text Word])"	100	500
15d3aef5764598b821fb	NCPPB 2059	ncppb_number	exact_full_identifier	NCPPB 2059	NCPPB2059	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2059"",""NCPPB2059"",""NCPPB:2059""]"	"[""NCPPB 2059"",""NCPPB2059"",""NCPPB:2059""]"	biosample	"(""NCPPB 2059""[Text Word] OR ""NCPPB2059""[Text Word] OR ""NCPPB:2059""[Text Word])"	100	500
6b37eb310bcfa7ed5a66	NCPPB 2060	ncppb_number	exact_full_identifier	NCPPB 2060	NCPPB2060	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2060"",""NCPPB2060"",""NCPPB:2060""]"	"[""NCPPB 2060"",""NCPPB2060"",""NCPPB:2060""]"	biosample	"(""NCPPB 2060""[Text Word] OR ""NCPPB2060""[Text Word] OR ""NCPPB:2060""[Text Word])"	100	500
fa22cc619bde66c5187c	NCPPB 2061	ncppb_number	exact_full_identifier	NCPPB 2061	NCPPB2061	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2061"",""NCPPB2061"",""NCPPB:2061""]"	"[""NCPPB 2061"",""NCPPB2061"",""NCPPB:2061""]"	biosample	"(""NCPPB 2061""[Text Word] OR ""NCPPB2061""[Text Word] OR ""NCPPB:2061""[Text Word])"	100	500
284e5f979a7bf5e2f9c5	NCPPB 2062	ncppb_number	exact_full_identifier	NCPPB 2062	NCPPB2062	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2062"",""NCPPB2062"",""NCPPB:2062""]"	"[""NCPPB 2062"",""NCPPB2062"",""NCPPB:2062""]"	biosample	"(""NCPPB 2062""[Text Word] OR ""NCPPB2062""[Text Word] OR ""NCPPB:2062""[Text Word])"	100	500
7c0c2d49d56956389985	NCPPB 2063	ncppb_number	exact_full_identifier	NCPPB 2063	NCPPB2063	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2063"",""NCPPB2063"",""NCPPB:2063""]"	"[""NCPPB 2063"",""NCPPB2063"",""NCPPB:2063""]"	biosample	"(""NCPPB 2063""[Text Word] OR ""NCPPB2063""[Text Word] OR ""NCPPB:2063""[Text Word])"	100	500
066c1561480c242a8f50	NCPPB 2064	ncppb_number	exact_full_identifier	NCPPB 2064	NCPPB2064	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2064"",""NCPPB2064"",""NCPPB:2064""]"	"[""NCPPB 2064"",""NCPPB2064"",""NCPPB:2064""]"	biosample	"(""NCPPB 2064""[Text Word] OR ""NCPPB2064""[Text Word] OR ""NCPPB:2064""[Text Word])"	100	500
05d16fa41516e50be911	NCPPB 2066	ncppb_number	exact_full_identifier	NCPPB 2066	NCPPB2066	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2066"",""NCPPB2066"",""NCPPB:2066""]"	"[""NCPPB 2066"",""NCPPB2066"",""NCPPB:2066""]"	biosample	"(""NCPPB 2066""[Text Word] OR ""NCPPB2066""[Text Word] OR ""NCPPB:2066""[Text Word])"	100	500
64ee2241d49737926e81	NCPPB 2067	ncppb_number	exact_full_identifier	NCPPB 2067	NCPPB2067	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2067"",""NCPPB2067"",""NCPPB:2067""]"	"[""NCPPB 2067"",""NCPPB2067"",""NCPPB:2067""]"	biosample	"(""NCPPB 2067""[Text Word] OR ""NCPPB2067""[Text Word] OR ""NCPPB:2067""[Text Word])"	100	500
f928d9487f314a71d14e	NCPPB 2095	ncppb_number	exact_full_identifier	NCPPB 2095	NCPPB2095	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2095"",""NCPPB2095"",""NCPPB:2095""]"	"[""NCPPB 2095"",""NCPPB2095"",""NCPPB:2095""]"	biosample	"(""NCPPB 2095""[Text Word] OR ""NCPPB2095""[Text Word] OR ""NCPPB:2095""[Text Word])"	100	500
29dd782999a761656d1d	NCPPB 2097	ncppb_number	exact_full_identifier	NCPPB 2097	NCPPB2097	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2097"",""NCPPB2097"",""NCPPB:2097""]"	"[""NCPPB 2097"",""NCPPB2097"",""NCPPB:2097""]"	biosample	"(""NCPPB 2097""[Text Word] OR ""NCPPB2097""[Text Word] OR ""NCPPB:2097""[Text Word])"	100	500
d468325335398c05c236	NCPPB 2099	ncppb_number	exact_full_identifier	NCPPB 2099	NCPPB2099	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2099"",""NCPPB2099"",""NCPPB:2099""]"	"[""NCPPB 2099"",""NCPPB2099"",""NCPPB:2099""]"	biosample	"(""NCPPB 2099""[Text Word] OR ""NCPPB2099""[Text Word] OR ""NCPPB:2099""[Text Word])"	100	500
84de1e7ba7d05dbb2bfd	NCPPB 2147	ncppb_number	exact_full_identifier	NCPPB 2147	NCPPB2147	ncppb_number	primary	Pseudomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2147"",""NCPPB2147"",""NCPPB:2147""]"	"[""NCPPB 2147"",""NCPPB2147"",""NCPPB:2147""]"	biosample	"(""NCPPB 2147""[Text Word] OR ""NCPPB2147""[Text Word] OR ""NCPPB:2147""[Text Word])"	100	500
eec2123f6cb777b97da1	NCPPB 2181	ncppb_number	exact_full_identifier	NCPPB 2181	NCPPB2181	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2181"",""NCPPB2181"",""NCPPB:2181""]"	"[""NCPPB 2181"",""NCPPB2181"",""NCPPB:2181""]"	biosample	"(""NCPPB 2181""[Text Word] OR ""NCPPB2181""[Text Word] OR ""NCPPB:2181""[Text Word])"	100	500
085f819298063499ec9c	NCPPB 2182	ncppb_number	exact_full_identifier	NCPPB 2182	NCPPB2182	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2182"",""NCPPB2182"",""NCPPB:2182""]"	"[""NCPPB 2182"",""NCPPB2182"",""NCPPB:2182""]"	biosample	"(""NCPPB 2182""[Text Word] OR ""NCPPB2182""[Text Word] OR ""NCPPB:2182""[Text Word])"	100	500
e2d15c9a88994f943e8b	NCPPB 2183	ncppb_number	exact_full_identifier	NCPPB 2183	NCPPB2183	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2183"",""NCPPB2183"",""NCPPB:2183""]"	"[""NCPPB 2183"",""NCPPB2183"",""NCPPB:2183""]"	biosample	"(""NCPPB 2183""[Text Word] OR ""NCPPB2183""[Text Word] OR ""NCPPB:2183""[Text Word])"	100	500
731e1d32ee1dea32281c	NCPPB 2190	ncppb_number	exact_full_identifier	NCPPB 2190	NCPPB2190	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2190"",""NCPPB2190"",""NCPPB:2190""]"	"[""NCPPB 2190"",""NCPPB2190"",""NCPPB:2190""]"	biosample	"(""NCPPB 2190""[Text Word] OR ""NCPPB2190""[Text Word] OR ""NCPPB:2190""[Text Word])"	100	500
68b4024c1b77d4c9f04d	NCPPB 2217	ncppb_number	exact_full_identifier	NCPPB 2217	NCPPB2217	ncppb_number	primary	Xylophilus	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2217"",""NCPPB2217"",""NCPPB:2217""]"	"[""NCPPB 2217"",""NCPPB2217"",""NCPPB:2217""]"	biosample	"(""NCPPB 2217""[Text Word] OR ""NCPPB2217""[Text Word] OR ""NCPPB:2217""[Text Word])"	100	500
811f0e1c47c926d4319d	NCPPB 2218	ncppb_number	exact_full_identifier	NCPPB 2218	NCPPB2218	ncppb_number	primary	Xylophilus	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2218"",""NCPPB2218"",""NCPPB:2218""]"	"[""NCPPB 2218"",""NCPPB2218"",""NCPPB:2218""]"	biosample	"(""NCPPB 2218""[Text Word] OR ""NCPPB2218""[Text Word] OR ""NCPPB:2218""[Text Word])"	100	500
50bccac8de9d4d00d15c	NCPPB 2226	ncppb_number	exact_full_identifier	NCPPB 2226	NCPPB2226	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2226"",""NCPPB2226"",""NCPPB:2226""]"	"[""NCPPB 2226"",""NCPPB2226"",""NCPPB:2226""]"	biosample	"(""NCPPB 2226""[Text Word] OR ""NCPPB2226""[Text Word] OR ""NCPPB:2226""[Text Word])"	100	500
95b0f7029c3e77d13c89	NCPPB 2228	ncppb_number	exact_full_identifier	NCPPB 2228	NCPPB2228	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2228"",""NCPPB2228"",""NCPPB:2228""]"	"[""NCPPB 2228"",""NCPPB2228"",""NCPPB:2228""]"	biosample	"(""NCPPB 2228""[Text Word] OR ""NCPPB2228""[Text Word] OR ""NCPPB:2228""[Text Word])"	100	500
e97dccda4167fad96fb1	NCPPB 2229	ncppb_number	exact_full_identifier	NCPPB 2229	NCPPB2229	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2229"",""NCPPB2229"",""NCPPB:2229""]"	"[""NCPPB 2229"",""NCPPB2229"",""NCPPB:2229""]"	biosample	"(""NCPPB 2229""[Text Word] OR ""NCPPB2229""[Text Word] OR ""NCPPB:2229""[Text Word])"	100	500
d36dc3d3d02792a442d6	NCPPB 2230	ncppb_number	exact_full_identifier	NCPPB 2230	NCPPB2230	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2230"",""NCPPB2230"",""NCPPB:2230""]"	"[""NCPPB 2230"",""NCPPB2230"",""NCPPB:2230""]"	biosample	"(""NCPPB 2230""[Text Word] OR ""NCPPB2230""[Text Word] OR ""NCPPB:2230""[Text Word])"	100	500
a6232e59a4f7f318594d	NCPPB 2247	ncppb_number	exact_full_identifier	NCPPB 2247	NCPPB2247	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2247"",""NCPPB2247"",""NCPPB:2247""]"	"[""NCPPB 2247"",""NCPPB2247"",""NCPPB:2247""]"	biosample	"(""NCPPB 2247""[Text Word] OR ""NCPPB2247""[Text Word] OR ""NCPPB:2247""[Text Word])"	100	500
4909a0bd0623b8b29992	NCPPB 2248	ncppb_number	exact_full_identifier	NCPPB 2248	NCPPB2248	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2248"",""NCPPB2248"",""NCPPB:2248""]"	"[""NCPPB 2248"",""NCPPB2248"",""NCPPB:2248""]"	biosample	"(""NCPPB 2248""[Text Word] OR ""NCPPB2248""[Text Word] OR ""NCPPB:2248""[Text Word])"	100	500
d68b0de63e9fa6e68c99	NCPPB 2249	ncppb_number	exact_full_identifier	NCPPB 2249	NCPPB2249	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2249"",""NCPPB2249"",""NCPPB:2249""]"	"[""NCPPB 2249"",""NCPPB2249"",""NCPPB:2249""]"	biosample	"(""NCPPB 2249""[Text Word] OR ""NCPPB2249""[Text Word] OR ""NCPPB:2249""[Text Word])"	100	500
1a87ca88ff213f9a7612	NCPPB 2250	ncppb_number	exact_full_identifier	NCPPB 2250	NCPPB2250	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2250"",""NCPPB2250"",""NCPPB:2250""]"	"[""NCPPB 2250"",""NCPPB2250"",""NCPPB:2250""]"	biosample	"(""NCPPB 2250""[Text Word] OR ""NCPPB2250""[Text Word] OR ""NCPPB:2250""[Text Word])"	100	500
cd2d13c05c2f7fb598d0	NCPPB 2251	ncppb_number	exact_full_identifier	NCPPB 2251	NCPPB2251	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2251"",""NCPPB2251"",""NCPPB:2251""]"	"[""NCPPB 2251"",""NCPPB2251"",""NCPPB:2251""]"	biosample	"(""NCPPB 2251""[Text Word] OR ""NCPPB2251""[Text Word] OR ""NCPPB:2251""[Text Word])"	100	500
0a002761229da32dcf1c	NCPPB 2255	ncppb_number	exact_full_identifier	NCPPB 2255	NCPPB2255	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2255"",""NCPPB2255"",""NCPPB:2255""]"	"[""NCPPB 2255"",""NCPPB2255"",""NCPPB:2255""]"	biosample	"(""NCPPB 2255""[Text Word] OR ""NCPPB2255""[Text Word] OR ""NCPPB:2255""[Text Word])"	100	500
9d62c83a1ebf6a4becfb	NCPPB 2257	ncppb_number	exact_full_identifier	NCPPB 2257	NCPPB2257	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2257"",""NCPPB2257"",""NCPPB:2257""]"	"[""NCPPB 2257"",""NCPPB2257"",""NCPPB:2257""]"	biosample	"(""NCPPB 2257""[Text Word] OR ""NCPPB2257""[Text Word] OR ""NCPPB:2257""[Text Word])"	100	500
26b450397e26d72e5e1f	NCPPB 2258	ncppb_number	exact_full_identifier	NCPPB 2258	NCPPB2258	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2258"",""NCPPB2258"",""NCPPB:2258""]"	"[""NCPPB 2258"",""NCPPB2258"",""NCPPB:2258""]"	biosample	"(""NCPPB 2258""[Text Word] OR ""NCPPB2258""[Text Word] OR ""NCPPB:2258""[Text Word])"	100	500
54786bf003c426fdd662	NCPPB 2269	ncppb_number	exact_full_identifier	NCPPB 2269	NCPPB2269	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2269"",""NCPPB2269"",""NCPPB:2269""]"	"[""NCPPB 2269"",""NCPPB2269"",""NCPPB:2269""]"	biosample	"(""NCPPB 2269""[Text Word] OR ""NCPPB2269""[Text Word] OR ""NCPPB:2269""[Text Word])"	100	500
6420269dcad134583615	NCPPB 2297	ncppb_number	exact_full_identifier	NCPPB 2297	NCPPB2297	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2297"",""NCPPB2297"",""NCPPB:2297""]"	"[""NCPPB 2297"",""NCPPB2297"",""NCPPB:2297""]"	biosample	"(""NCPPB 2297""[Text Word] OR ""NCPPB2297""[Text Word] OR ""NCPPB:2297""[Text Word])"	100	500
2bc63700c21b739dc042	NCPPB 2336	ncppb_number	exact_full_identifier	NCPPB 2336	NCPPB2336	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2336"",""NCPPB2336"",""NCPPB:2336""]"	"[""NCPPB 2336"",""NCPPB2336"",""NCPPB:2336""]"	biosample	"(""NCPPB 2336""[Text Word] OR ""NCPPB2336""[Text Word] OR ""NCPPB:2336""[Text Word])"	100	500
a5c305b098d28c703d8f	NCPPB 2337	ncppb_number	exact_full_identifier	NCPPB 2337	NCPPB2337	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2337"",""NCPPB2337"",""NCPPB:2337""]"	"[""NCPPB 2337"",""NCPPB2337"",""NCPPB:2337""]"	biosample	"(""NCPPB 2337""[Text Word] OR ""NCPPB2337""[Text Word] OR ""NCPPB:2337""[Text Word])"	100	500
55506c0e4030b5337625	NCPPB 2338	ncppb_number	exact_full_identifier	NCPPB 2338	NCPPB2338	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2338"",""NCPPB2338"",""NCPPB:2338""]"	"[""NCPPB 2338"",""NCPPB2338"",""NCPPB:2338""]"	biosample	"(""NCPPB 2338""[Text Word] OR ""NCPPB2338""[Text Word] OR ""NCPPB:2338""[Text Word])"	100	500
4fcec6a7982f4ea986b7	NCPPB 2345	ncppb_number	exact_full_identifier	NCPPB 2345	NCPPB2345	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2345"",""NCPPB2345"",""NCPPB:2345""]"	"[""NCPPB 2345"",""NCPPB2345"",""NCPPB:2345""]"	biosample	"(""NCPPB 2345""[Text Word] OR ""NCPPB2345""[Text Word] OR ""NCPPB:2345""[Text Word])"	100	500
350cc25e3ebe4f7bbb4b	NCPPB 2346	ncppb_number	exact_full_identifier	NCPPB 2346	NCPPB2346	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2346"",""NCPPB2346"",""NCPPB:2346""]"	"[""NCPPB 2346"",""NCPPB2346"",""NCPPB:2346""]"	biosample	"(""NCPPB 2346""[Text Word] OR ""NCPPB2346""[Text Word] OR ""NCPPB:2346""[Text Word])"	100	500
2678734a3bfd8a3112d4	NCPPB 2352	ncppb_number	exact_full_identifier	NCPPB 2352	NCPPB2352	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2352"",""NCPPB2352"",""NCPPB:2352""]"	"[""NCPPB 2352"",""NCPPB2352"",""NCPPB:2352""]"	biosample	"(""NCPPB 2352""[Text Word] OR ""NCPPB2352""[Text Word] OR ""NCPPB:2352""[Text Word])"	100	500
69c9ace24fc5ad4f19ab	NCPPB 2368	ncppb_number	exact_full_identifier	NCPPB 2368	NCPPB2368	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2368"",""NCPPB2368"",""NCPPB:2368""]"	"[""NCPPB 2368"",""NCPPB2368"",""NCPPB:2368""]"	biosample	"(""NCPPB 2368""[Text Word] OR ""NCPPB2368""[Text Word] OR ""NCPPB:2368""[Text Word])"	100	500
d3458b199c319b65ca93	NCPPB 2369	ncppb_number	exact_full_identifier	NCPPB 2369	NCPPB2369	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2369"",""NCPPB2369"",""NCPPB:2369""]"	"[""NCPPB 2369"",""NCPPB2369"",""NCPPB:2369""]"	biosample	"(""NCPPB 2369""[Text Word] OR ""NCPPB2369""[Text Word] OR ""NCPPB:2369""[Text Word])"	100	500
73f01551bb94560ccf3e	NCPPB 2370	ncppb_number	exact_full_identifier	NCPPB 2370	NCPPB2370	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2370"",""NCPPB2370"",""NCPPB:2370""]"	"[""NCPPB 2370"",""NCPPB2370"",""NCPPB:2370""]"	biosample	"(""NCPPB 2370""[Text Word] OR ""NCPPB2370""[Text Word] OR ""NCPPB:2370""[Text Word])"	100	500
c317507bc82719fcd1f2	NCPPB 2371	ncppb_number	exact_full_identifier	NCPPB 2371	NCPPB2371	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2371"",""NCPPB2371"",""NCPPB:2371""]"	"[""NCPPB 2371"",""NCPPB2371"",""NCPPB:2371""]"	biosample	"(""NCPPB 2371""[Text Word] OR ""NCPPB2371""[Text Word] OR ""NCPPB:2371""[Text Word])"	100	500
a8786b069a8d4c19f07b	NCPPB 2372	ncppb_number	exact_full_identifier	NCPPB 2372	NCPPB2372	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2372"",""NCPPB2372"",""NCPPB:2372""]"	"[""NCPPB 2372"",""NCPPB2372"",""NCPPB:2372""]"	biosample	"(""NCPPB 2372""[Text Word] OR ""NCPPB2372""[Text Word] OR ""NCPPB:2372""[Text Word])"	100	500
02a145c6b000f8dc7ec4	NCPPB 2373	ncppb_number	exact_full_identifier	NCPPB 2373	NCPPB2373	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2373"",""NCPPB2373"",""NCPPB:2373""]"	"[""NCPPB 2373"",""NCPPB2373"",""NCPPB:2373""]"	biosample	"(""NCPPB 2373""[Text Word] OR ""NCPPB2373""[Text Word] OR ""NCPPB:2373""[Text Word])"	100	500
08ef2469040f5a359f5d	NCPPB 2374	ncppb_number	exact_full_identifier	NCPPB 2374	NCPPB2374	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2374"",""NCPPB2374"",""NCPPB:2374""]"	"[""NCPPB 2374"",""NCPPB2374"",""NCPPB:2374""]"	biosample	"(""NCPPB 2374""[Text Word] OR ""NCPPB2374""[Text Word] OR ""NCPPB:2374""[Text Word])"	100	500
51189b2194e3a9741705	NCPPB 2375	ncppb_number	exact_full_identifier	NCPPB 2375	NCPPB2375	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2375"",""NCPPB2375"",""NCPPB:2375""]"	"[""NCPPB 2375"",""NCPPB2375"",""NCPPB:2375""]"	biosample	"(""NCPPB 2375""[Text Word] OR ""NCPPB2375""[Text Word] OR ""NCPPB:2375""[Text Word])"	100	500
7d379153fb7185afacc9	NCPPB 2376	ncppb_number	exact_full_identifier	NCPPB 2376	NCPPB2376	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2376"",""NCPPB2376"",""NCPPB:2376""]"	"[""NCPPB 2376"",""NCPPB2376"",""NCPPB:2376""]"	biosample	"(""NCPPB 2376""[Text Word] OR ""NCPPB2376""[Text Word] OR ""NCPPB:2376""[Text Word])"	100	500
246ea5c41833b99b037f	NCPPB 2387	ncppb_number	exact_full_identifier	NCPPB 2387	NCPPB2387	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2387"",""NCPPB2387"",""NCPPB:2387""]"	"[""NCPPB 2387"",""NCPPB2387"",""NCPPB:2387""]"	biosample	"(""NCPPB 2387""[Text Word] OR ""NCPPB2387""[Text Word] OR ""NCPPB:2387""[Text Word])"	100	500
a0775f89156ae5fd2a54	NCPPB 2388	ncppb_number	exact_full_identifier	NCPPB 2388	NCPPB2388	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2388"",""NCPPB2388"",""NCPPB:2388""]"	"[""NCPPB 2388"",""NCPPB2388"",""NCPPB:2388""]"	biosample	"(""NCPPB 2388""[Text Word] OR ""NCPPB2388""[Text Word] OR ""NCPPB:2388""[Text Word])"	100	500
