query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	178378	SAMN00178378	Curtobacterium poinsettiae	159612	Curtobacterium flaccumfaciens pv. poinsettiae NCPPB 854	NCPPB 854						BioSample: SAMN00178378; GSS: LIBGSS_003543	"{""strain"":[""NCPPB 854""],""type-material"":[""type strain of Corynebacterium poinsettiae""]}"	.cache/ncbi/v2_1/efetch_9a6b3525df161b5bebe32f3baffc9f81c75f0978908c4b9416c7b69b38741858.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN00178378	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	42180104	SAMN42180104	Ralstonia syzygii subsp. celebesensis	1310168	Genome sequencing of Ralstonia syzygii subsp. celebesensis Safni et al. 2014 NCPPB 3726	NCPPB 3726		NCPPB:3726				BioSample: SAMN42180104; 3726; SRA: SRS21850000	"{""collected_by"":[""S. Eden-Green T389X""],""collection_date"":[""1988""],""culture_collection"":[""NCPPB:3726""],""geo_loc_name"":[""Indonesia:South Sulawesi""],""host"":[""Musa""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 3726""],""sub_species"":[""celebesensis""],""type-material"":[""type strain of Ralstonia haywardii subsp. celebensis""]}"	.cache/ncbi/v2_1/efetch_8ec2141c87acd40792a90a4e277782ac1e620c234591cd9898396a29132fc936.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42180104	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	31048359	SAMD00536969	Rhodococcoides fascians	1828	Rhodococcus fascians NBRC 12155	NBRC 12155		NBRC:12155		NBRC 12155	ATCC 12974 ; CFBP 2401 ; CIP 104713 ; DSM 20669 ; ICMP 5833 ; JCM 10002 ; LMG 3623 ; NBRC 100625 ; NCPPB 3067 ; NRRL B-16937 ; VKM Ac-1462	BioSample: SAMD00536969	"{""Other_CC"":[""ATCC 12974 ; CFBP 2401 ; CIP 104713 ; DSM 20669 ; ICMP 5833 ; JCM 10002 ; LMG 3623 ; NBRC 100625 ; NCPPB 3067 ; NRRL B-16937 ; VKM Ac-1462""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:12155""],""geo_loc_name"":[""missing""],""history"":[""IFO 12155 <- ATCC 12974 <- W.H. Burkholder, CF-17 <- P.E. Tilford""],""isolation_source"":[""Fasciation of sweet peas, Lathyrus odoratus""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00012155""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 12155""],""sample_type"":[""cell culture""],""strain"":[""NBRC 12155""],""temperature_to"":[""30""],""type-material"":[""type strain of Rhodococcus fascians""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00536969	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	42180106	SAMN42180106	Ralstonia syzygii subsp. celebesensis	1310168	Genome sequencing of Ralstonia syzygii subsp. celebesensis Safni et al. 2014 NCPPB 3728	NCPPB 3728		NCPPB:3728				BioSample: SAMN42180106; 3728; SRA: SRS21850002	"{""collected_by"":[""S. Eden-Green T440X""],""collection_date"":[""Not collected""],""culture_collection"":[""NCPPB:3728""],""geo_loc_name"":[""Indonesia:North Sulawesi""],""host"":[""Musa""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 3728""],""sub_species"":[""celebesensis""]}"	.cache/ncbi/v2_1/efetch_8ec2141c87acd40792a90a4e277782ac1e620c234591cd9898396a29132fc936.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42180106	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	42180105	SAMN42180105	Ralstonia syzygii subsp. celebesensis	1310168	Genome sequencing of Ralstonia syzygii subsp. celebesensis Safni et al. 2014 NCPPB 3727	NCPPB 3727		NCPPB:3727				BioSample: SAMN42180105; 3727; SRA: SRS21850001	"{""collected_by"":[""S. Eden-Green T394X""],""collection_date"":[""1988""],""culture_collection"":[""NCPPB:3727""],""geo_loc_name"":[""Indonesia:South Sulawesi""],""host"":[""Musa""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 3727""],""sub_species"":[""celebesensis""]}"	.cache/ncbi/v2_1/efetch_8ec2141c87acd40792a90a4e277782ac1e620c234591cd9898396a29132fc936.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42180105	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	42180103	SAMN42180103	Ralstonia syzygii subsp. celebesensis	1310168	Genome sequencing of Ralstonia syzygii subsp. celebesensis Safni et al. 2014 NCPPB 3725	NCPPB 3725		NCPPB:3725				BioSample: SAMN42180103; 3725; SRA: SRS21849999	"{""collected_by"":[""S. Eden-Green T334X""],""collection_date"":[""1987""],""culture_collection"":[""NCPPB:3725""],""geo_loc_name"":[""Indonesia:West Java""],""host"":[""Musa""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 3725""],""sub_species"":[""celebesensis""]}"	.cache/ncbi/v2_1/efetch_8ec2141c87acd40792a90a4e277782ac1e620c234591cd9898396a29132fc936.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN42180103	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	41994899	SAMN41994899	Pectobacterium aroidearum	1201031	Genome sequencing of NCPPB 929	NCPPB 929		NCPPB:929	C. Hayward			BioSample: SAMN41994899; NCPPB929; SRA: SRS21710409	"{""biomaterial_provider"":[""C. Hayward""],""collected_by"":[""ex B.H. Boelema""],""collection_date"":[""1959""],""culture_collection"":[""NCPPB:929""],""geo_loc_name"":[""South Africa""],""host"":[""Zantedeschia aethiopica""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 929""],""type-material"":[""type strain of Pectobacterium aroidearum""]}"	.cache/ncbi/v2_1/efetch_94bc73f4953fbbd6003a6f71ebdfb4c8230335def592901b6432b2f2b09cab5b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN41994899	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	14931887	SAMN14931887	Curtobacterium flaccumfaciens	2035	Genome of Curtobacterium flaccumfaciens LMG 3645	LMG 3645		LMG:3645	Belgian Co-ordinated Collections of Microorganisms (BCCM)			BioSample: SAMN14931887; Bacteria_LMG_3645; SRA: SRS6841470	"{""biomaterial_provider"":[""Belgian Co-ordinated Collections of Microorganisms (BCCM)""],""collection_date"":[""2005""],""culture-collection"":[""LMG:3645""],""deposited_by"":[""National Collection of Plant Pathogenic Bacteria (NCPPB), Central Science Laboratory""],""env_broad_scale"":[""not applicable""],""env_local_scale"":[""not applicable""],""env_medium"":[""not applicable""],""geo_loc_name"":[""Hungary""],""host"":[""Phaseolus vulgaris""],""host_taxid"":[""3885""],""isol_growth_condt"":[""missing""],""isolated_by"":[""Klement Z""],""lat_lon"":[""not applicable""],""num_replicons"":[""missing""],""ref_biomaterial"":[""https://doi.org/10.1094/PD-89-1361C""],""strain"":[""LMG 3645""],""taxonomy_id"":[""2035""],""type-material"":[""type strain of Corynebacterium flaccumfaciens""]}"	.cache/ncbi/v2_1/efetch_5436aa06399483d326b3bb35b35449299ae8390c479f935bb1cdc706a2106a2a.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN14931887	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	13193772	SAMN13193772	Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	Microbe sample from Curtobacterium flaccumfaciens pv. flaccumfaciens	NCPPB 1446		NCPPB:1446				BioSample: SAMN13193772; Curtobacterium flaccumfaciens pv. flaccumfaciens NCPPB 1446	"{""collection_date"":[""1964""],""culture_collection"":[""NCPPB:1446""],""geo_loc_name"":[""Hungary""],""host"":[""Phaseolus vulgaris""],""pathovar"":[""flaccumfaciens""],""sample_type"":[""cell culture""],""strain"":[""NCPPB 1446""],""type-material"":[""type strain of Corynebacterium flaccumfaciens""]}"	.cache/ncbi/v2_1/efetch_5436aa06399483d326b3bb35b35449299ae8390c479f935bb1cdc706a2106a2a.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN13193772	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	41926240	SAMN41926240	Agrobacterium arsenijevicii	1585697	Microbe sample from Agrobacterium arsenijevicii	NCPPB 4602		NCPPB:4602				BioSample: SAMN41926240; NCPPB4602; SRA: SRS21688780	"{""collected_by"":[""Nemanja Kuzmanovic""],""collection_date"":[""2016""],""culture_collection"":[""NCPPB:4602""],""geo_loc_name"":[""Serbia""],""host"":[""Rubus idaeus""],""sample_type"":[""Cell culture""],""strain"":[""NCPPB 4602""]}"	.cache/ncbi/v2_1/efetch_94bc73f4953fbbd6003a6f71ebdfb4c8230335def592901b6432b2f2b09cab5b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN41926240	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	16125522	SAMN16125522	Ralstonia solanacearum	305	Microbe sample from Ralstonia solanacearum	NCPPB 3985		NCPPB:3985				BioSample: SAMN16125522; NCPPB:3985	"{""collection_date"":[""1997""],""culture_collection"":[""NCPPB:3985""],""geo_loc_name"":[""Peru""],""host"":[""Solanum virginianum""],""sample_type"":[""cell culture""],""strain"":[""NCPPB 3985""]}"	.cache/ncbi/v2_1/efetch_5436aa06399483d326b3bb35b35449299ae8390c479f935bb1cdc706a2106a2a.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN16125522	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	16125519	SAMN16125519	Ralstonia solanacearum	305	Microbe sample from Ralstonia solanacearum	NCPPB 325		NCPPB:325				BioSample: SAMN16125519; NCPPB::325	"{""collection_date"":[""1982""],""culture_collection"":[""NCPPB:325""],""geo_loc_name"":[""USA""],""host"":[""Solanum lycopersicum""],""sample_type"":[""cell culture""],""strain"":[""NCPPB 325""],""type_material"":[""type strain of Pseudomonas solanacearum""]}"	.cache/ncbi/v2_1/efetch_5436aa06399483d326b3bb35b35449299ae8390c479f935bb1cdc706a2106a2a.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN16125519	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	4226578	SAMN04226578	Agrobacterium radiobacter	362	Microbe sample from Agrobacterium radiobacter	NCPPB 3001						BioSample: SAMN04226578; Agrobacterium radiobacter NCPPB 3001; SRA: SRS3816610	"{""collection_date"":[""1902""],""geo_loc_name"":[""missing""],""isolation_source"":[""soil""],""sample_type"":[""cell culture""],""strain"":[""NCPPB 3001""],""type-material"":[""type strain of Agrobacterium radiobacter""]}"	.cache/ncbi/v2_1/efetch_1d87dd683a4b2a45cb6cf73549ea1a6c05b4fa06096e52901c1da51e76c76b7b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN04226578	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	5733147	SAMN05733147	Brenneria alni	71656	Microbe sample from Brenneria alni	NCPPB 3934		NCPPB:3934				BioSample: SAMN05733147; BA	"{""collection_date"":[""2013-04-20""],""culture-collection"":[""NCPPB:3934""],""geo_loc_name"":[""not applicable""],""host"":[""Alnus glutinosa""],""isolation_source"":[""missing""],""sample_type"":[""culture collection sample""],""strain"":[""NCPPB 3934""],""type-material"":[""type strain of Erwinia alni""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05733147	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	2999477	SAMN02999477	Pectobacterium wasabiae	55208	Microbe sample from Pectobacterium wasabiae	NCPPB 3701						BioSample: SAMN02999477; NCPPB3701	"{""collection_date"":[""1990""],""geo_loc_name"":[""Japan""],""host"":[""Eutrema japonicum""],""isolation_source"":[""missing""],""sample_type"":[""missing""],""strain"":[""NCPPB 3701""],""type-material"":[""type strain of Erwinia carotovora subsp. wasabiae""]}"	.cache/ncbi/v2_1/efetch_735d8f8ccf46cf9f5e2f29e314c8634be72cb116fa0e8a003a1726550bbc0b46.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN02999477	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	2999474	SAMN02999474	Pectobacterium betavasculorum	55207	Microbe sample from Pectobacterium betavasculorum	NCPPB 2795		NCPPB:2795				BioSample: SAMN02999474; NCPPB2795	"{""collection_date"":[""1972""],""culture_collection"":[""NCPPB:2795""],""geo_loc_name"":[""USA""],""host"":[""Beta vulgaris""],""isolation_source"":[""missing""],""sample_type"":[""missing""],""strain"":[""NCPPB 2795""],""type-material"":[""type strain of Erwinia carotovora subsp. betavasculorum""]}"	.cache/ncbi/v2_1/efetch_735d8f8ccf46cf9f5e2f29e314c8634be72cb116fa0e8a003a1726550bbc0b46.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN02999474	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	11877461	SAMN11877461	Clavibacter nebraskensis	31963	Pathogen: environmental/food/other sample from Clavibacter michiganensis subsp. nebraskensis A6096	A6096						BioSample: SAMN11877461; Cmn_A6096	"{""collected_by"":[""Anne Vidaver""],""collection_date"":[""1971""],""geo_loc_name"":[""USA: Nebraska""],""isolation_source"":[""Zea mays""],""lat_lon"":[""41 N 99 W""],""strain"":[""A6096""]}"	.cache/ncbi/v2_1/efetch_00f24fdff8e637d10976460b8101e1e572fb7d22cd0bf10df0471841ca0c84a4.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN11877461	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	2927996	SAMN02927996	Streptomyces scabiei	1930	Microbe sample from Streptomyces scabiei	NCPPB 4066		NCPPB:4066				BioSample: SAMN02927996; NCPPB 4066; SRA: SRS1145575	"{""collected_by"":[""Loria, R.""],""collection_date"":[""1984""],""culture_collection"":[""NCPPB:4066""],""geo_loc_name"":[""USA: New York City""],""host"":[""Solanum tuberosum""],""isolation_source"":[""missing""],""sample_type"":[""missing""],""strain"":[""NCPPB 4066""],""type-material"":[""type strain of Streptomyces scabiei""]}"	.cache/ncbi/v2_1/efetch_735d8f8ccf46cf9f5e2f29e314c8634be72cb116fa0e8a003a1726550bbc0b46.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN02927996	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	28084392	SAMN28084392	Acidovorax sp. NCPPB 4044	2940490	MIGS Cultured Bacterial/Archaeal sample from Acidovorax sp. NCPPB 4044	NCPPB 4044						BioSample: SAMN28084392; NCPPB 4044; SRA: SRS12926689	"{""collection_date"":[""2020-11-13""],""env_broad_scale"":[""ENVO_01000417""],""env_local_scale"":[""PO_0025034""],""env_medium"":[""PO_0009002""],""geo_loc_name"":[""Belgium: Merelbeke""],""host"":[""Geranium""],""isol_growth_condt"":[""https://bccm.belspo.be/catalogues/lmg-media-details?CultureMediaID=2""],""lat_lon"":[""50.98 N 3.78 E""],""num_replicons"":[""missing""],""ref_biomaterial"":[""not applicable""],""strain"":[""NCPPB 4044""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN28084392	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	28084391	SAMN28084391	Acidovorax sp. NCPPB 3859	2940489	MIGS Cultured Bacterial/Archaeal sample from Acidovorax sp. NCPPB 3859	NCPPB 3859						BioSample: SAMN28084391; NCPPB 3859; SRA: SRS12926688	"{""collection_date"":[""2020-11-13""],""env_broad_scale"":[""ENVO_01000416""],""env_local_scale"":[""PO_0025034""],""env_medium"":[""PO_0009002""],""geo_loc_name"":[""Belgium: Merelbeke""],""host"":[""Calathea sp.""],""isol_growth_condt"":[""https://bccm.belspo.be/catalogues/lmg-media-details?CultureMediaID=2""],""lat_lon"":[""50.98 N 3.78 E""],""num_replicons"":[""missing""],""ref_biomaterial"":[""not applicable""],""strain"":[""NCPPB 3859""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN28084391	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	28084390	SAMN28084390	Acidovorax sp. NCPPB 3576	2940488	MIGS Cultured Bacterial/Archaeal sample from Acidovorax sp. NCPPB 3576	NCPPB 3576						BioSample: SAMN28084390; NCPPB 3576; SRA: SRS12926685	"{""collection_date"":[""2020-11-13""],""env_broad_scale"":[""ENVO_01000415""],""env_local_scale"":[""PO_0025034""],""env_medium"":[""PO_0009002""],""geo_loc_name"":[""Belgium: Merelbeke""],""host"":[""Primula sp.""],""isol_growth_condt"":[""https://bccm.belspo.be/catalogues/lmg-media-details?CultureMediaID=2""],""lat_lon"":[""50.98 N 3.78 E""],""num_replicons"":[""missing""],""ref_biomaterial"":[""not applicable""],""strain"":[""NCPPB 3576""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN28084390	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	28084389	SAMN28084389	Acidovorax sp. NCPPB 2350	2940487	MIGS Cultured Bacterial/Archaeal sample from Acidovorax sp. NCPPB 2350	NCPPB 2350						BioSample: SAMN28084389; NCPPB 2350; SRA: SRS12926684	"{""collection_date"":[""2020-11-13""],""env_broad_scale"":[""ENVO_01000414""],""env_local_scale"":[""PO_0025034""],""env_medium"":[""PO_0009002""],""geo_loc_name"":[""Belgium: Merelbeke""],""host"":[""Dracaena sanderiana""],""isol_growth_condt"":[""https://bccm.belspo.be/catalogues/lmg-media-details?CultureMediaID=2""],""lat_lon"":[""50.98 N 3.78 E""],""num_replicons"":[""missing""],""ref_biomaterial"":[""not applicable""],""strain"":[""NCPPB 2350""]}"	.cache/ncbi/v2_1/efetch_45a5e49e2e7d932eb0583eea59f97e8c82ea5ce0447f75ff8ca54f1efae61e77.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN28084389	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	31052428	SAMD00541042	Burkholderia plantarii	41899	Burkholderia plantarii NBRC 104884	NBRC 104884		NBRC:104884		NBRC 104884	ATCC 43733 ; CCUG 23368 ; CFBP 3573 ; CFBP 3997 ; CIP 105769 ; DSM 9509 ; ICMP 9424 ; JCM 5492 ; KACC 10679 ; LMG 9035 ; MAFF 301723 ; NCPPB 3590 ; NIAES 1723	BioSample: SAMD00541042	"{""Other_CC"":[""ATCC 43733 ; CCUG 23368 ; CFBP 3573 ; CFBP 3997 ; CIP 105769 ; DSM 9509 ; ICMP 9424 ; JCM 5492 ; KACC 10679 ; LMG 9035 ; MAFF 301723 ; NCPPB 3590 ; NIAES 1723""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:104884""],""geo_loc_name"":[""Japan""],""history"":[""Nat. Agri. Res. Cent. (K. Azegami, AZ 8201)""],""isolation_source"":[""Diseased rice seedling, Oryza sativa""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00104884""],""medium1"":[""954""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000954""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000954""],""rehydration_fluid_no"":[""954""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 104884""],""sample_type"":[""cell culture""],""source_area"":[""Omigawa, Chiba""],""strain"":[""NBRC 104884""],""temperature_from"":[""25""],""temperature_to"":[""30""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00541042	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	31051706	SAMD00540313	Herbaspirillum rubrisubalbicans	80842	Herbaspirillum rubrisubalbicans NBRC 102523	NBRC 102523		NBRC:102523		NBRC 102523	ATCC 19308 ; BCRC 15833 ; CCUG 17392 ; CCUG 17679 ; CFBP 1202 ; CIP 105019 ; DSM 11543 ; DSM 9440 ; IAM 14976 ; ICMP 5777 ; JCM 21447 ; KACC 12181 ; LMG 2286 ; NCPPB 1027	BioSample: SAMD00540313	"{""Other_CC"":[""ATCC 19308 ; BCRC 15833 ; CCUG 17392 ; CCUG 17679 ; CFBP 1202 ; CIP 105019 ; DSM 11543 ; DSM 9440 ; IAM 14976 ; ICMP 5777 ; JCM 21447 ; KACC 12181 ; LMG 2286 ; NCPPB 1027""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:102523""],""geo_loc_name"":[""USA""],""history"":[""IAM 14976 <- DSM 9440 <- LMG 2286 <- NCPPB 1027 <- A.C. Hayward""],""isolation_source"":[""Sugar cane, Saccharum officinarum""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00102523""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 102523""],""sample_type"":[""cell culture""],""strain"":[""NBRC 102523""],""temperature_to"":[""25""],""type-material"":[""type strain of Herbaspirillum rubrisubalbicans""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00540313	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	31051698	SAMD00540305	Janthinobacterium agaricidamnosum	55508	Janthinobacterium agaricidamnosum NBRC 102515	NBRC 102515		NBRC:102515		NBRC 102515	CCUG 43140 ; CIP 106332 ; DSM 9628 ; IAM 14973 ; JCM 21444 ; KACC 11898 ; NCPPB 3945	BioSample: SAMD00540305	"{""Other_CC"":[""CCUG 43140 ; CIP 106332 ; DSM 9628 ; IAM 14973 ; JCM 21444 ; KACC 11898 ; NCPPB 3945""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:102515""],""geo_loc_name"":[""United Kingdom""],""history"":[""IAM 14973 <- DSM 9628 <- Horticultural Research Inst. (S.P. Lincoln, W1r3)""],""isolation_source"":[""Diseased mushroom tissue, Agaricoccus bisporus""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00102515""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 102515""],""sample_type"":[""cell culture""],""source_area"":[""Littlehampton""],""strain"":[""NBRC 102515""],""temperature_to"":[""25""],""type-material"":[""type strain of Janthinobacterium agaricidamnosum""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00540305	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	31051633	SAMD00540240	Erwinia persicina	55211	Erwinia persicina NBRC 102418	NBRC 102418		NBRC:102418		NBRC 102418	ATCC 35998 ; CFBP 3622 ; CIP 105199 ; IAM 12843 ; ICMP 12532 ; JCM 3704 ; LMG 11254 ; NCIMB 13181 ; NCPPB 3774	BioSample: SAMD00540240	"{""Other_CC"":[""ATCC 35998 ; CFBP 3622 ; CIP 105199 ; IAM 12843 ; ICMP 12532 ; JCM 3704 ; LMG 11254 ; NCIMB 13181 ; NCPPB 3774""],""collection_date"":[""missing""],""culture_collection"":[""NBRC:102418""],""geo_loc_name"":[""Japan""],""history"":[""IAM 12843 <- IAM (M.V. Hao & K. Komagata, HK 204)""],""isolation_source"":[""tomato, Lycopersicon esculentum""],""link"":[""http://purl.jp/bio/103/nite/nbrc/cultures/00102418""],""medium1"":[""802""],""medium1_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000802""],""rehydration_fluid_URL"":[""http://purl.jp/bio/103/nite/nbrc/medium/000702""],""rehydration_fluid_no"":[""702""],""repository"":[""NITE Biological Resource Center""],""sample_name"":[""NBRC 102418""],""sample_type"":[""cell culture""],""strain"":[""NBRC 102418""],""temperature_to"":[""25""],""type-material"":[""type strain of Erwinia persicina""],""type_status"":[""type strain""],""validity"":[""Y""]}"	.cache/ncbi/v2_1/efetch_85988f61703dd600cd34c3eee12f0d55109c7c00f318febfa15ae3bf79a620a7.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMD00540240	ok	
