query_id	ncppb_number	query_track	query_tier	searched_identifier	ncbi_uid	biosample_accession	organism	taxid	title	strain	isolate	culture_collection	bio_material	sample_name	identity_aliases	identifiers	attributes_json	raw_xml_cache_path	source_url	status	error
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	8163769	SAMN08163769	Xanthomonas citri	346	Microbe sample from Xanthomonas citri	CFBP 7764		CFBP:7764	Cirm CFBP			BioSample: SAMN08163769; CFBP7764	"{""biomaterial_provider"":[""Cirm CFBP""],""collected_by"":[""Marisa Ferreira""],""collection_date"":[""2012-01-01""],""culture_collection"":[""CFBP:7764""],""geo_loc_name"":[""Brazil: Petrolina, Pernambuco""],""host"":[""Vitis vinifera cv Red Globe.""],""host_tissue_sampled"":[""Canker stem""],""identified_by"":[""Marisa Ferreira""],""isolation_source"":[""stem canker""],""pathovar"":[""viticola""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7764""]}"	.cache/ncbi/v2_1/efetch_f7100daa816e4896d362060a32920fa7a17f8abd47e04a2fa9fddcf4d3daeab9.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN08163769	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590277	SAMN05590277	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7645	CFBP 7645		CFBP:7645	CFBP7645			BioSample: SAMN05590277; CFBP7645	"{""biomaterial_provider"":[""CFBP7645""],""collected_by"":[""Remuson F.""],""collection_date"":[""2009""],""culture_collection"":[""CFBP:7645""],""geo_loc_name"":[""France: Rhone-alpes, Saint-Marcel-d'Urfe""],""host"":[""Juglans regia""],""host_tissue_sampled"":[""bud""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7645""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590277	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590238	SAMN05590238	Xanthomonas arboricola pv. zantedeschiae	92827	Microbe sample from Xanthomonas arboricola pv. zantedeschiae CFBP7410	CFBP 7410		CFBP:7410	CFBP7410			BioSample: SAMN05590238; CFBP7410	"{""biomaterial_provider"":[""CFBP7410""],""collected_by"":[""Joubert J.J.""],""collection_date"":[""1967""],""culture_collection"":[""CFBP:7410""],""geo_loc_name"":[""South Africa""],""host"":[""Zantedeschia aethiopica""],""pathovar"":[""zantedeschiae""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7410""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590238	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590126	SAMN05590126	Xanthomonas arboricola pv. populi	487823	Microbe sample from Xanthomonas arboricola pv. populi CFBP3122	CFBP 3122		CFBP:3122	CFBP3122			BioSample: SAMN05590126; CFBP3122	"{""biomaterial_provider"":[""CFBP3122""],""collected_by"":[""De Kam M.""],""collection_date"":[""1980""],""culture_collection"":[""CFBP:3122""],""geo_loc_name"":[""Netherlands:Oostelijk""],""host"":[""Salix alba""],""pathovar"":[""populi""],""sample_type"":[""cell culture""],""strain"":[""CFBP 3122""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590126	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590123	SAMN05590123	Xanthomonas arboricola pv. arracaciae	487851	Microbe sample from Xanthomonas arboricola pv. arracaciae CFBP7407	CFBP 7407		CFBP:7407	CFBP7407			BioSample: SAMN05590123; CFBP7407	"{""biomaterial_provider"":[""CFBP7407""],""collected_by"":[""Pereira A.L.G.""],""collection_date"":[""1969""],""culture_collection"":[""CFBP:7407""],""geo_loc_name"":[""Brazil:Campinas""],""host"":[""Arracacia xanthorrhiza""],""pathovar"":[""arracaciae""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7407""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590123	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590112	SAMN05590112	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8153	CFBP 8153		CFBP:8153	CFBP8153			BioSample: SAMN05590112; CFBP8153	"{""biomaterial_provider"":[""CFBP8153""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8153""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8153""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590112	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590110	SAMN05590110	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8152	CFBP 8152		CFBP:8152	CFBP8152			BioSample: SAMN05590110; CFBP8152	"{""biomaterial_provider"":[""CFBP8152""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8152""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8152""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590110	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590107	SAMN05590107	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8150	CFBP 8150		CFBP:8150	CFBP8150			BioSample: SAMN05590107; CFBP8150	"{""biomaterial_provider"":[""CFBP8150""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8150""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8150""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590107	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590105	SAMN05590105	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8149	CFBP 8149		CFBP:8149	CFBP8149			BioSample: SAMN05590105; CFBP8149	"{""biomaterial_provider"":[""CFBP8149""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8149""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8149""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590105	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590104	SAMN05590104	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8147	CFBP 8147		CFBP:8147	CFBP8147			BioSample: SAMN05590104; CFBP8147	"{""biomaterial_provider"":[""CFBP8147""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8147""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8147""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590104	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590102	SAMN05590102	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8142	CFBP 8142		CFBP:8142	CFBP8142			BioSample: SAMN05590102; CFBP8142	"{""biomaterial_provider"":[""CFBP8142""],""collected_by"":[""Baldwin T.""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8142""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8142""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590102	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590101	SAMN05590101	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8138	CFBP 8138		CFBP:8138	CFBP8138			BioSample: SAMN05590101; CFBP8138	"{""biomaterial_provider"":[""CFBP8138""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8138""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8138""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590101	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590059	SAMN05590059	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8132	CFBP 8132		CFBP:8132	CFBP8132			BioSample: SAMN05590059; CFBP8132	"{""biomaterial_provider"":[""CFBP8132""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8132""],""geo_loc_name"":[""France""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8132""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590059	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590058	SAMN05590058	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP8130	CFBP 8130		CFBP:8130	CFBP8130			BioSample: SAMN05590058; CFBP8130	"{""biomaterial_provider"":[""CFBP8130""],""collection_date"":[""2010""],""culture_collection"":[""CFBP:8130""],""geo_loc_name"":[""France""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 8130""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590058	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590055	SAMN05590055	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7653	CFBP 7653		CFBP:7653	CFBP7653			BioSample: SAMN05590055; CFBP7653	"{""biomaterial_provider"":[""CFBP7653""],""collected_by"":[""Crouzet MP.""],""collection_date"":[""2008""],""culture_collection"":[""CFBP:7653""],""geo_loc_name"":[""France: Lot, Queyssac""],""host"":[""Juglans regia""],""host_tissue_sampled"":[""bud""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7653""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590055	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5589999	SAMN05589999	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7652	CFBP 7652		CFBP:7652	CFBP7652			BioSample: SAMN05589999; CFBP7652	"{""biomaterial_provider"":[""CFBP7652""],""collected_by"":[""Crouzet MP.""],""collection_date"":[""2008""],""culture_collection"":[""CFBP:7652""],""geo_loc_name"":[""France: Rhone-alpes, La Sone""],""host"":[""Juglans regia""],""host_tissue_sampled"":[""bud""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7652""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05589999	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5589943	SAMN05589943	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7629	CFBP 7629		CFBP:7629	CFBP7629			BioSample: SAMN05589943; CFBP7629	"{""biomaterial_provider"":[""CFBP7629""],""collected_by"":[""Remuson F.""],""collection_date"":[""2009""],""culture_collection"":[""CFBP:7629""],""geo_loc_name"":[""France: Rhone-alpes, laval""],""host"":[""Juglans regia""],""host_tissue_sampled"":[""blossom""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7629""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05589943	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5589935	SAMN05589935	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7622	CFBP 7622		CFBP:7622	CFBP7622			BioSample: SAMN05589935; CFBP7622	"{""biomaterial_provider"":[""CFBP7622""],""collected_by"":[""Ishimaru C.""],""collection_date"":[""1985""],""culture_collection"":[""CFBP:7622""],""geo_loc_name"":[""USA:Nebraska""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7622""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05589935	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5583774	SAMN05583774	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7614	CFBP 7614		CFBP:7614	CFBP7614			BioSample: SAMN05583774; CFBP7614	"{""biomaterial_provider"":[""CFBP7614""],""collection_date"":[""missing""],""culture_collection"":[""CFBP:7614""],""geo_loc_name"":[""missing""],""host"":[""Magnolia sp.""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7614""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05583774	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5592185	SAMN05592185	Xanthomonas arboricola pv. guizotiae	487867	Microbe sample from Xanthomonas arboricola pv. guizotiae CFBP 7409	CFBP 7409		CFBP:7409	CFBP7409			BioSample: SAMN05592185; CFBP 7409	"{""biomaterial_provider"":[""CFBP7409""],""collected_by"":[""Yirgou D.""],""collection_date"":[""missing""],""culture_collection"":[""CFBP:7409""],""geo_loc_name"":[""Ethiopia""],""host"":[""Guizotia abyssinica""],""pathovar"":[""guizotiae""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7409""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05592185	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5592184	SAMN05592184	Xanthomonas arboricola pv. guizotiae	487867	Microbe sample from Xanthomonas arboricola pv. guizotiae CFBP 7408	CFBP 7408		CFBP:7408	CFBP7408			BioSample: SAMN05592184; CFBP 7408	"{""biomaterial_provider"":[""CFBP7408""],""collected_by"":[""Yirgou D.""],""collection_date"":[""missing""],""culture_collection"":[""CFBP:7408""],""geo_loc_name"":[""Ethiopia""],""host"":[""Guizotia abyssinica""],""pathovar"":[""guizotiae""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7408""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05592184	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5592183	SAMN05592183	Xanthomonas arboricola pv. corylina	487821	Microbe sample from Xanthomonas arboricola pv. corylina CFBP 2565	CFBP 2565		CFBP:2565	CFBP2565			BioSample: SAMN05592183; CFBP 2565	"{""biomaterial_provider"":[""CFBP2565""],""collected_by"":[""Gardan L.""],""collection_date"":[""1985""],""culture_collection"":[""CFBP:2565""],""geo_loc_name"":[""France""],""host"":[""Corylus avellana""],""pathovar"":[""corylina""],""sample_type"":[""cell culture""],""strain"":[""CFBP 2565""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05592183	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5590240	SAMN05590240	Xanthomonas sp. CFBP 7912	1891621	Microbe sample from Xanthomonas sp. CFBP 7912	CFBP 7912		CFBP:7912	CFBP7912			BioSample: SAMN05590240; CFBP 7912	"{""biomaterial_provider"":[""CFBP7912""],""collection_date"":[""2000""],""culture_collection"":[""CFBP:7912""],""geo_loc_name"":[""Zimbabwe""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP 7912""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05590240	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5583715	SAMN05583715	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP6762	CFBP 6762		CFBP:6762	CFBP6762			BioSample: SAMN05583715; CFBP6762	"{""biomaterial_provider"":[""CFBP6762""],""collection_date"":[""missing""],""culture_collection"":[""CFBP:6762""],""geo_loc_name"":[""Italy""],""host"":[""Fragaria x ananassa""],""sample_type"":[""cell culture""],""strain"":[""CFBP 6762""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05583715	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5583550	SAMN05583550	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP1022	CFBP 1022		CFBP:1022	CFBP1022			BioSample: SAMN05583550; CFBP1022	"{""biomaterial_provider"":[""CFBP1022""],""collected_by"":[""Luisetti J.""],""collection_date"":[""1967""],""culture_collection"":[""CFBP:1022""],""geo_loc_name"":[""France""],""host"":[""Juglans regia""],""sample_type"":[""cell culture""],""strain"":[""CFBP 1022""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05583550	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5560295	SAMN05560295	Xanthomonas melonis	56456	Microbe sample from Xanthomonas melonis CFBP4644	CFBP4644		CFBP:4644	CFBP4644			BioSample: SAMN05560295; CFBP4644	"{""biomaterial_provider"":[""CFBP4644""],""collection_date"":[""1974""],""culture_collection"":[""CFBP:4644""],""geo_loc_name"":[""Brazil""],""host"":[""Cucumis melo""],""sample_type"":[""cell culture""],""strain"":[""CFBP4644""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05560295	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5559877	SAMN05559877	Xanthomonas codiaei	56463	Microbe sample from Xanthomonas codiaei CFBP4690	CFBP4690		CFBP:4690	CFBP4690			BioSample: SAMN05559877; CFBP4690	"{""biomaterial_provider"":[""CFBP4690""],""collection_date"":[""1987""],""culture_collection"":[""CFBP:4690""],""geo_loc_name"":[""USA:Florida""],""host"":[""Codiaeum variegatum""],""sample_type"":[""cell culture""],""strain"":[""CFBP4690""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05559877	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5559863	SAMN05559863	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7697	CFBP7697		CFBP:7697	CFBP7697			BioSample: SAMN05559863; CFBP7697	"{""biomaterial_provider"":[""CFBP7697""],""collection_date"":[""2011""],""culture_collection"":[""CFBP:7697""],""geo_loc_name"":[""missing""],""host"":[""Phaseolus vulgaris""],""sample_type"":[""cell culture""],""strain"":[""CFBP7697""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05559863	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5559862	SAMN05559862	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP7604	CFBP7604		CFBP:7604	CFBP7604			BioSample: SAMN05559862; CFBP7604	"{""biomaterial_provider"":[""CFBP7604""],""collected_by"":[""Stall, University of Florida, Institute of Food and Agricultural Sciences, Department of Plant Pathology""],""collection_date"":[""1989""],""culture_collection"":[""CFBP:7604""],""geo_loc_name"":[""missing""],""host"":[""Capsicum annuum""],""sample_type"":[""cell culture""],""strain"":[""CFBP7604""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05559862	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5559861	SAMN05559861	Xanthomonas arboricola	56448	Microbe sample from Xanthomonas arboricola CFBP6827	CFBP6827		CFBP:6827	CFBP6827			BioSample: SAMN05559861; CFBP6827	"{""biomaterial_provider"":[""CFBP6827""],""collection_date"":[""2000""],""culture_collection"":[""CFBP:6827""],""geo_loc_name"":[""USA:Arizona""],""host"":[""Capsicum annuum""],""sample_type"":[""cell culture""],""strain"":[""CFBP6827""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05559861	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	5544782	SAMN05544782	Xanthomonas axonopodis pv. vasculorum	325777	Microbe sample from Xanthomonas axonopodis pv. vasculorum CFBP5823	CFBP5823		CFBP:5823	CFBP5823			BioSample: SAMN05544782; CFBP5823	"{""biomaterial_provider"":[""CFBP5823""],""collected_by"":[""Hayward A.C.""],""collection_date"":[""1979""],""culture_collection"":[""CFBP:5823""],""geo_loc_name"":[""Mauritius""],""host"":[""Saccharum officinarum""],""pathovar"":[""vasculorum""],""sample_type"":[""cell culture""],""strain"":[""CFBP5823""]}"	.cache/ncbi/v2_1/efetch_3f582a594609bb470f3151d75429d96009724f647e7971ebfba655eb732c664f.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN05544782	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	4215360	SAMN04215360	Xanthomonas oryzae pv. oryzae	64187	Xanthomonas oryzae pv. oryzae str. CFBP 1947	CFBP 1947		CFBP:1947	CIRM-CFBP			BioSample: SAMN04215360; XOO_CFBP1947	"{""biomaterial_provider"":[""CIRM-CFBP""],""collected_by"":[""Jean-Loup Notteghem""],""collection_date"":[""1979""],""culture_collection"":[""CFBP:1947""],""geo_loc_name"":[""Cameroon: Maroua""],""host"":[""Rice""],""isolation_source"":[""Oryza sativa cv. IR24""],""pathovar"":[""oryzae""],""sample_type"":[""Whole organism""],""strain"":[""CFBP 1947""]}"	.cache/ncbi/v2_1/efetch_1d87dd683a4b2a45cb6cf73549ea1a6c05b4fa06096e52901c1da51e76c76b7b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN04215360	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	4215359	SAMN04215359	Xanthomonas oryzae pv. oryzae	64187	Xanthomonas oryzae pv. oryzae str. CFBP 7325	CFBP 7325	MAI1	CFBP:7325	CIRM-CFBP			BioSample: SAMN04215359; XOO_CFBP7325	"{""biomaterial_provider"":[""CIRM-CFBP""],""collected_by"":[""Valerie Verdier""],""collection_date"":[""2004""],""culture_collection"":[""CFBP:7325""],""geo_loc_name"":[""Mali: Segou Niono""],""host"":[""Rice""],""identified_by"":[""Valerie Verdier""],""isolate"":[""MAI1""],""isolation_source"":[""Oryza sativa var. Telimani""],""pathovar"":[""oryzae""],""sample_type"":[""Whole organism""],""strain"":[""CFBP 7325""]}"	.cache/ncbi/v2_1/efetch_1d87dd683a4b2a45cb6cf73549ea1a6c05b4fa06096e52901c1da51e76c76b7b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN04215359	ok	
d8b511f6d1746cf44180	ALL_OTHER_PREFIX:CFBP	other_references	expected_genus:Xanthomonas	CFBP	4215358	SAMN04215358	Xanthomonas oryzae pv. oryzae	64187	Xanthomonas oryzae pv. oryzae str. CFBP 7321	CFBP 7321	BAI3	CFBP:7321				BioSample: SAMN04215358; XOO_CFBP7321	"{""collected_by"":[""Valerie Verdier""],""collection_date"":[""2004""],""culture_collection"":[""CFBP:7321""],""geo_loc_name"":[""Burkina Faso: Bisa Bagre""],""host"":[""Rice""],""host_tissue_sampled"":[""Leaf""],""identified_by"":[""Valerie Verdier""],""isolate"":[""BAI3""],""isolation_source"":[""Oryza sativa sp. japonica var. TCS2""],""pathovar"":[""oryzae""],""sample_type"":[""Whole organism""],""strain"":[""CFBP 7321""]}"	.cache/ncbi/v2_1/efetch_1d87dd683a4b2a45cb6cf73549ea1a6c05b4fa06096e52901c1da51e76c76b7b.xml	https://www.ncbi.nlm.nih.gov/biosample/SAMN04215358	ok	
